Order_ID,Order_Date,Customer_Name,Email,Phone,City,State,Product,Category,Qty,Unit_Price,Discount,Payment_Mode,Order_Status,Delivery_Date,Sales,Net_Amount,Profit,Month,Year,Weekday
ORD1346,2025-05-07,Vikas,vikas51@gmail.com,9654467591.0,Lucknow,Up,Chair,Furniture,2.0,9999.0,0.0,UPI,Pending,2025-05-07,19998.0,19998.0,3999.6000000000004,May,2025.0,Wednesday
ORD1347,2025-03-29,Sneha,sneha3@gmail.com,9348019295.0,Mumbai,Maharashtra,Shoes,Fashion,1.0,499.0,0.0,UPI,Pending,2025-03-29,499.0,499.0,99.80000000000001,March,2025.0,Saturday
ORD1348,2025-05-07,Rahul,rahul68@gmail.com,9857040338.0,Mumbai,Maharashtra,Mouse,Electronics,2.0,499.0,5.0,COD,Delivered,2025-09-05,998.0,948.1,189.62,May,2025.0,Wednesday
ORD1349,2025-03-21,Amit,amit68@gmail.com,9794705508.0,Pune,Maharashtra,Bottle,Home,5.0,999.0,20.0,UPI,Delivered,2025-03-21,4995.0,3996.0,799.2,March,2025.0,Friday
ORD1350,2025-04-10,Rohit,rohit72@gmail.com,9665886128.0,Bengaluru,Karnataka,Laptop,Electronics,5.0,9999.0,5.0,Card,Returned,2025-04-10,49995.0,47495.25,9499.050000000001,April,2025.0,Thursday
ORD1351,,Priya,priya80@gmail.com,9924669279.0,Jaipur,Rajasthan,Shoes,Fashion,5.0,1999.0,5.0,Wallet,Returned,,9995.0,9495.25,1899.0500000000002,,,
ORD1352,2025-04-23,Vikas,vikas87@gmail.com,Unknown,Delhi,Delhi,Chair,Furniture,3.0,4999.0,0.0,UPI,Delivered,2025-04-23,14997.0,14997.0,2999.4,April,2025.0,Wednesday
ORD1354,2025-04-03,Rahul,rahul12@gmail.com,9783505215.0,Mumbai,Maharashtra,Mouse,Electronics,1.0,499.0,0.0,Wallet,Returned,2025-07-04,499.0,499.0,99.80000000000001,April,2025.0,Thursday
ORD1355,2025-03-10,Sneha,sneha18@gmail.com,9117422351.0,Mumbai,Maharashtra,Watch,Fashion,4.0,999.0,15.0,Wallet,Pending,2025-03-10,3996.0,3396.6,679.32,March,2025.0,Monday
ORD1356,2025-06-03,Vikas,vikas64@gmail.com,9191378164.0,Bengaluru,Karnataka,Laptop,Electronics,4.0,2599.0,0.0,NetBanking,Returned,2025-06-03,10396.0,10396.0,2079.2000000000003,June,2025.0,Tuesday
ORD1357,2025-04-06,Neha,neha91@gmail.com,9732569957.0,Bengaluru,Karnataka,Mouse,Electronics,5.0,2599.0,10.0,COD,Delivered,2025-04-06,12995.0,11695.5,2339.1,April,2025.0,Sunday
ORD1358,2025-01-15,Vikas,vikas80@gmail.com,9139900666.0,Pune,Maharashtra,Bottle,Home,4.0,9999.0,0.0,UPI,Delivered,2025-01-15,39996.0,39996.0,7999.200000000001,January,2025.0,Wednesday
ORD1359,2025-06-03,Priya,priya71@gmail.com,9848437643.0,Bengaluru,Karnataka,Shoes,Fashion,5.0,1499.0,20.0,Wallet,Cancelled,2025-09-06,7495.0,5996.0,1199.2,June,2025.0,Tuesday
ORD1360,,Vikas,vikas94@gmail.com,9394841989.0,Lucknow,Up,Bottle,Home,1.0,1999.0,0.0,COD,Pending,,1999.0,1999.0,399.8,,,
ORD1361,2025-01-30,Amit,amit73@gmail.com,9645486322.0,Lucknow,Up,Mouse,Electronics,3.0,1999.0,0.0,NetBanking,Pending,2025-09-02,5997.0,5997.0,1199.4,January,2025.0,Thursday
ORD1362,2025-05-13,Priya,priya84@gmail.com,9419451949.0,Pune,Maharashtra,Bottle,Home,3.0,9999.0,20.0,UPI,Delivered,2025-05-13,29997.0,23997.6,4799.5199999999995,May,2025.0,Tuesday
ORD1364,2025-05-12,Rahul,rahul80@gmail.com,9356805063.0,Bengaluru,Karnataka,Mouse,Electronics,5.0,499.0,15.0,COD,Cancelled,2025-05-12,2495.0,2120.75,424.15000000000003,May,2025.0,Monday
,2025-06-23,Sneha,sneha38@gmail.com,9546087489.0,Pune,Maharashtra,Shoes,Fashion,5.0,9999.0,0.0,Wallet,Returned,2025-06-23,49995.0,49995.0,9999.0,June,2025.0,Monday
ORD1369,,Sneha,sneha15@gmail.com,9836165631.0,Pune,Maharashtra,Shoes,Fashion,5.0,1499.0,0.0,Card,Returned,,7495.0,7495.0,1499.0,,,
ORD1370,2025-05-17,Rahul,rahul24@gmail.com,9244713912.0,Bengaluru,Karnataka,Bottle,Home,5.0,4999.0,15.0,Wallet,Pending,2025-05-17,24995.0,21245.75,4249.150000000001,May,2025.0,Saturday
ORD1371,2025-01-04,Sneha,sneha55@gmail.com,9125679072.0,Jaipur,Rajasthan,Chair,Furniture,2.0,1999.0,0.0,Wallet,Delivered,2025-01-04,3998.0,3998.0,799.6,January,2025.0,Saturday
ORD1373,2025-05-12,Neha,neha77@gmail.com,9898877941.0,Pune,Maharashtra,Bottle,Home,4.0,4999.0,0.0,Wallet,Returned,2025-05-12,19996.0,19996.0,3999.2000000000003,May,2025.0,Monday
ORD1375,2025-04-04,Rahul,rahul19@gmail.com,9691259107.0,Mumbai,Maharashtra,Bottle,Home,1.0,2599.0,0.0,UPI,Delivered,2025-04-04,2599.0,2599.0,519.8000000000001,April,2025.0,Friday
ORD1376,2025-06-01,Sneha,sneha34@gmail.com,9409847018.0,Lucknow,Up,Mouse,Electronics,4.0,999.0,0.0,COD,Delivered,2025-11-06,3996.0,3996.0,799.2,June,2025.0,Sunday
ORD1378,,Vikas,vikas70@gmail.com,9986148293.0,Mumbai,Maharashtra,Shoes,Fashion,4.0,1499.0,15.0,COD,Cancelled,,5996.0,5096.6,1019.3200000000002,,,
ORD1379,2025-01-19,Amit,amit6@gmail.com,9793867955.0,Bengaluru,Karnataka,Watch,Fashion,5.0,,5.0,NetBanking,Pending,2025-01-19,,,,January,2025.0,Sunday
ORD1380,2025-02-23,Rahul,rahul45@gmail.com,9536788264.0,Mumbai,Maharashtra,Laptop,Electronics,4.0,9999.0,0.0,NetBanking,Returned,2025-03-03,39996.0,39996.0,7999.200000000001,February,2025.0,Sunday
ORD1381,2025-02-06,Neha,neha93@gmail.com,9427460011.0,Bengaluru,Karnataka,Shoes,Fashion,5.0,2599.0,20.0,Card,Pending,2025-10-02,12995.0,10396.0,2079.2000000000003,February,2025.0,Thursday
ORD1382,2025-01-25,Rahul,rahul41@gmail.com,9829324614.0,Mumbai,Maharashtra,Chair,Furniture,1.0,1499.0,20.0,Wallet,Pending,2025-04-02,1499.0,1199.2,239.84000000000003,January,2025.0,Saturday
ORD1383,2025-01-31,Sneha,sneha4@gmail.com,9544514226.0,Pune,Maharashtra,Shoes,Fashion,2.0,,20.0,NetBanking,Cancelled,2025-06-02,,,,January,2025.0,Friday
ORD1385,2025-01-25,Sneha,sneha67@gmail.com,9237413851.0,Pune,Maharashtra,Watch,Fashion,3.0,2599.0,10.0,UPI,Returned,2025-01-25,7797.0,7017.3,1403.46,January,2025.0,Saturday
ORD1387,,Sneha,sneha95@gmail.com,9193279554.0,Mumbai,Maharashtra,Watch,Fashion,4.0,9999.0,15.0,UPI,Delivered,,39996.0,33996.6,6799.32,,,
ORD1390,2025-03-02,Sneha,sneha78@gmail.com,9322453651.0,Delhi,Delhi,Laptop,Electronics,3.0,,15.0,NetBanking,Delivered,2025-11-03,,,,March,2025.0,Sunday
ORD1391,2025-05-20,Neha,neha45@gmail.com,9753301285.0,Bengaluru,Karnataka,Bottle,Home,5.0,999.0,20.0,Card,Returned,2025-05-20,4995.0,3996.0,799.2,May,2025.0,Tuesday
ORD1392,2025-06-20,Vikas,vikas1@gmail.com,9619221858.0,Bengaluru,Karnataka,Chair,Furniture,1.0,9999.0,0.0,COD,Cancelled,2025-06-20,9999.0,9999.0,1999.8000000000002,June,2025.0,Friday
ORD1395,2025-06-29,Neha,neha45@gmail.com,9291811387.0,Lucknow,Up,Chair,Furniture,1.0,499.0,5.0,COD,Pending,2025-07-07,499.0,474.05,94.81,June,2025.0,Sunday
ORD1397,2025-04-14,Neha,neha78@gmail.com,9357537586.0,Delhi,Delhi,Mouse,Electronics,2.0,,20.0,Wallet,Cancelled,2025-04-14,,,,April,2025.0,Monday
ORD1398,2025-03-02,Neha,neha25@gmail.com,9218737753.0,Bengaluru,Karnataka,Laptop,Electronics,3.0,1999.0,0.0,NetBanking,Cancelled,2025-08-03,5997.0,5997.0,1199.4,March,2025.0,Sunday
ORD1399,2025-01-06,Neha,neha99@gmail.com,9936830524.0,Pune,Maharashtra,Chair,Furniture,3.0,1499.0,10.0,UPI,Returned,2025-01-06,4497.0,4047.3,809.46,January,2025.0,Monday
ORD1400,,Rahul,rahul47@gmail.com,9349245979.0,Lucknow,Up,Bottle,Home,4.0,1999.0,20.0,Card,Returned,,7996.0,6396.8,1279.3600000000001,,,
ORD1401,2025-06-17,Rohit,rohit47@gmail.com,9281394007.0,Delhi,Delhi,Laptop,Electronics,4.0,1999.0,15.0,COD,Returned,2025-06-17,7996.0,6796.6,1359.3200000000002,June,2025.0,Tuesday
ORD1402,2025-06-15,Rohit,rohit82@gmail.com,9529644273.0,Jaipur,Rajasthan,Laptop,Electronics,1.0,1499.0,0.0,COD,Returned,2025-06-15,1499.0,1499.0,299.8,June,2025.0,Sunday
ORD1404,2025-04-11,Sneha,sneha22@gmail.com,9434292317.0,Mumbai,Maharashtra,Laptop,Electronics,4.0,1499.0,5.0,Wallet,Cancelled,2025-04-11,5996.0,5696.2,1139.24,April,2025.0,Friday
ORD1405,,Amit,amit80@gmail.com,9897156362.0,Mumbai,Maharashtra,Watch,Fashion,1.0,1499.0,0.0,Wallet,Returned,,1499.0,1499.0,299.8,,,
ORD1406,2025-01-24,Neha,neha53@gmail.com,9256072372.0,Bengaluru,Karnataka,Watch,Fashion,5.0,4999.0,10.0,UPI,Delivered,2025-01-24,24995.0,22495.5,4499.1,January,2025.0,Friday
ORD1407,2025-01-17,Rahul,rahul1@gmail.com,9762627881.0,Bengaluru,Karnataka,Chair,Furniture,5.0,1999.0,20.0,Card,Cancelled,2025-01-17,9995.0,7996.0,1599.2,January,2025.0,Friday
ORD1408,2025-02-13,Neha,neha66@gmail.com,9629553838.0,Jaipur,Rajasthan,Mouse,Electronics,5.0,2599.0,20.0,Wallet,Returned,2025-02-13,12995.0,10396.0,2079.2000000000003,February,2025.0,Thursday
ORD1409,2025-02-06,Priya,priya1@gmail.com,9526867921.0,Delhi,Delhi,Watch,Fashion,4.0,9999.0,5.0,Wallet,Returned,2025-08-02,39996.0,37996.2,7599.24,February,2025.0,Thursday
ORD1411,2025-01-13,Sneha,sneha95@gmail.com,9918096448.0,Mumbai,Maharashtra,Laptop,Electronics,1.0,1999.0,15.0,COD,Pending,2025-01-13,1999.0,1699.15,339.83000000000004,January,2025.0,Monday
ORD1412,2025-04-24,Vikas,vikas28@gmail.com,9954928448.0,Mumbai,Maharashtra,Watch,Fashion,5.0,1999.0,5.0,COD,Pending,2025-03-05,9995.0,9495.25,1899.0500000000002,April,2025.0,Thursday
ORD1413,2025-01-24,Sneha,sneha36@gmail.com,9979933333.0,Pune,Maharashtra,Laptop,Electronics,5.0,,0.0,COD,Cancelled,2025-01-24,,,,January,2025.0,Friday
ORD1414,,Rohit,rohit22@gmail.com,9342595670.0,Lucknow,Up,Shoes,Fashion,3.0,,0.0,Wallet,Pending,2025-11-05,,,,,,
ORD1416,2025-03-14,Rahul,rahul73@gmail.com,9442177066.0,Jaipur,Rajasthan,Watch,Fashion,4.0,,20.0,COD,Delivered,2025-03-14,,,,March,2025.0,Friday
ORD1417,2025-01-04,Rohit,rohit91@gmail.com,9485740696.0,Delhi,Delhi,Mouse,Electronics,4.0,4999.0,0.0,UPI,Pending,2025-01-04,19996.0,19996.0,3999.2000000000003,January,2025.0,Saturday
ORD1418,2025-04-05,Sneha,sneha54@gmail.com,Unknown,Jaipur,Rajasthan,Chair,Furniture,4.0,4999.0,0.0,NetBanking,Returned,2025-04-05,19996.0,19996.0,3999.2000000000003,April,2025.0,Saturday
ORD1419,2025-06-23,Rohit,rohit64@gmail.com,9562675135.0,Jaipur,Rajasthan,Chair,Furniture,3.0,1499.0,0.0,Wallet,Delivered,2025-01-07,4497.0,4497.0,899.4000000000001,June,2025.0,Monday
ORD1420,2025-04-14,Priya,priya90@gmail.com,9279538962.0,Bengaluru,Karnataka,Watch,Fashion,4.0,,15.0,NetBanking,Pending,2025-04-14,,,,April,2025.0,Monday
ORD1421,2025-03-14,Vikas,vikas31@gmail.com,9183431745.0,Mumbai,Maharashtra,Watch,Fashion,4.0,999.0,10.0,NetBanking,Pending,2025-03-14,3996.0,3596.4,719.2800000000001,March,2025.0,Friday
ORD1422,2025-05-09,Amit,amit95@gmail.com,9157480200.0,Delhi,Delhi,Watch,Fashion,5.0,4999.0,5.0,NetBanking,Cancelled,2025-05-09,24995.0,23745.25,4749.05,May,2025.0,Friday
ORD1424,2025-03-29,Priya,priya48@gmail.com,9166100655.0,Bengaluru,Karnataka,Laptop,Electronics,2.0,9999.0,20.0,NetBanking,Cancelled,2025-04-04,19998.0,15998.4,3199.6800000000003,March,2025.0,Saturday
ORD1426,2025-06-19,Priya,priya86@gmail.com,9338976081.0,Pune,Maharashtra,Laptop,Electronics,5.0,1499.0,10.0,COD,Delivered,2025-06-19,7495.0,6745.5,1349.1000000000001,June,2025.0,Thursday
ORD1427,2025-02-14,Sneha,sneha25@gmail.com,9764093062.0,Jaipur,Rajasthan,Watch,Fashion,5.0,9999.0,0.0,NetBanking,Pending,2025-02-14,49995.0,49995.0,9999.0,February,2025.0,Friday
ORD1428,2025-04-02,Priya,priya27@gmail.com,9575383484.0,Jaipur,Rajasthan,Bottle,Home,5.0,499.0,5.0,Card,Cancelled,2025-08-04,2495.0,2370.25,474.05,April,2025.0,Wednesday
ORD1430,2025-02-13,Sneha,sneha17@gmail.com,9770563699.0,Lucknow,Up,Watch,Fashion,5.0,1499.0,20.0,Wallet,Cancelled,2025-02-13,7495.0,5996.0,1199.2,February,2025.0,Thursday
ORD1431,2025-02-05,Priya,priya43@gmail.com,9340031993.0,Bengaluru,Karnataka,Shoes,Fashion,2.0,999.0,5.0,COD,Cancelled,2025-02-05,1998.0,1898.1,379.62,February,2025.0,Wednesday
ORD1433,2025-04-16,Sneha,sneha19@gmail.com,9818263600.0,Jaipur,Rajasthan,Shoes,Fashion,5.0,499.0,15.0,UPI,Cancelled,2025-04-16,2495.0,2120.75,424.15000000000003,April,2025.0,Wednesday
ORD1435,2025-03-05,Rohit,rohit67@gmail.com,9653409026.0,Lucknow,Up,Laptop,Electronics,5.0,4999.0,20.0,NetBanking,Cancelled,2025-08-03,24995.0,19996.0,3999.2000000000003,March,2025.0,Wednesday
ORD1436,2025-06-22,Amit,amit73@gmail.com,9568733492.0,Lucknow,Up,Watch,Fashion,5.0,999.0,15.0,UPI,Cancelled,2025-01-07,4995.0,4245.75,849.1500000000001,June,2025.0,Sunday
ORD1437,2025-06-01,Vikas,vikas1@gmail.com,9541696034.0,Bengaluru,Karnataka,Bottle,Home,4.0,2599.0,0.0,NetBanking,Cancelled,2025-09-06,10396.0,10396.0,2079.2000000000003,June,2025.0,Sunday
,2025-01-14,Priya,priya40@gmail.com,9861729728.0,Delhi,Delhi,Bottle,Home,2.0,499.0,0.0,COD,Cancelled,2025-01-14,998.0,998.0,199.60000000000002,January,2025.0,Tuesday
ORD1439,2025-05-22,Rahul,rahul34@gmail.com,9519365466.0,Lucknow,Up,Mouse,Electronics,5.0,1499.0,0.0,NetBanking,Delivered,2025-05-22,7495.0,7495.0,1499.0,May,2025.0,Thursday
ORD1440,,Rohit,rohit72@gmail.com,Unknown,Pune,Maharashtra,Watch,Fashion,2.0,4999.0,15.0,NetBanking,Pending,2025-12-02,9998.0,8498.3,1699.6599999999999,,,
ORD1442,2025-01-15,Sneha,sneha75@gmail.com,9866056523.0,Mumbai,Maharashtra,Watch,Fashion,4.0,999.0,15.0,UPI,Cancelled,2025-01-15,3996.0,3396.6,679.32,January,2025.0,Wednesday
ORD1443,2025-02-14,Sneha,sneha36@gmail.com,9605647471.0,Lucknow,Up,Watch,Fashion,1.0,1499.0,0.0,Card,Pending,2025-02-14,1499.0,1499.0,299.8,February,2025.0,Friday
ORD1444,2025-04-02,Priya,priya86@gmail.com,9417981729.0,Delhi,Delhi,Bottle,Home,4.0,9999.0,20.0,NetBanking,Pending,2025-08-04,39996.0,31996.8,6399.360000000001,April,2025.0,Wednesday
ORD1445,2025-05-04,Vikas,vikas38@gmail.com,9704800143.0,Pune,Maharashtra,Mouse,Electronics,3.0,499.0,5.0,COD,Delivered,2025-12-05,1497.0,1422.15,284.43,May,2025.0,Sunday
ORD1446,2025-01-07,Rahul,rahul36@gmail.com,9844906787.0,Mumbai,Maharashtra,Shoes,Fashion,3.0,1499.0,15.0,UPI,Cancelled,2025-01-07,4497.0,3822.45,764.49,January,2025.0,Tuesday
ORD1448,2025-06-17,Neha,neha6@gmail.com,9891169337.0,Pune,Maharashtra,Mouse,Electronics,1.0,4999.0,0.0,NetBanking,Cancelled,2025-06-17,4999.0,4999.0,999.8000000000001,June,2025.0,Tuesday
ORD1449,2025-05-19,Priya,priya54@gmail.com,9920350446.0,Bengaluru,Karnataka,Bottle,Home,4.0,1999.0,20.0,UPI,Cancelled,2025-05-19,7996.0,6396.8,1279.3600000000001,May,2025.0,Monday
ORD1452,2025-05-23,Rahul,rahul40@gmail.com,9125077784.0,Delhi,Delhi,Laptop,Electronics,5.0,999.0,10.0,Wallet,Cancelled,2025-02-06,4995.0,4495.5,899.1,May,2025.0,Friday
ORD1454,2025-02-10,Neha,neha53@gmail.com,9124493553.0,Pune,Maharashtra,Watch,Fashion,2.0,1999.0,15.0,COD,Delivered,2025-02-10,3998.0,3398.3,679.6600000000001,February,2025.0,Monday
ORD1455,2025-01-23,Rahul,rahul97@gmail.com,9669206149.0,Delhi,Delhi,Shoes,Fashion,4.0,1499.0,20.0,Card,Pending,2025-01-23,5996.0,4796.8,959.3600000000001,January,2025.0,Thursday
ORD1457,2025-01-11,Sneha,sneha97@gmail.com,9523945550.0,Jaipur,Rajasthan,Bottle,Home,5.0,1999.0,0.0,Wallet,Delivered,2025-01-11,9995.0,9995.0,1999.0,January,2025.0,Saturday
ORD1458,2025-06-11,Rohit,rohit80@gmail.com,9951760868.0,Mumbai,Maharashtra,Chair,Furniture,1.0,2599.0,20.0,NetBanking,Delivered,2025-06-11,2599.0,2079.2,415.84,June,2025.0,Wednesday
ORD1459,,Neha,neha13@gmail.com,9866332686.0,Bengaluru,Karnataka,Bottle,Home,3.0,,15.0,UPI,Returned,2025-05-04,,,,,,
ORD1460,2025-02-01,Vikas,vikas8@gmail.com,9178563209.0,Bengaluru,Karnataka,Mouse,Electronics,2.0,4999.0,15.0,UPI,Delivered,2025-06-02,9998.0,8498.3,1699.6599999999999,February,2025.0,Saturday
ORD1461,2025-04-01,Rahul,rahul23@gmail.com,9433791076.0,Jaipur,Rajasthan,Shoes,Fashion,2.0,1499.0,20.0,UPI,Returned,2025-08-04,2998.0,2398.4,479.68000000000006,April,2025.0,Tuesday
ORD1463,2025-06-22,Neha,neha54@gmail.com,9794486194.0,Lucknow,Up,Bottle,Home,4.0,4999.0,20.0,COD,Cancelled,2025-06-22,19996.0,15996.8,3199.36,June,2025.0,Sunday
ORD1464,2025-05-21,Sneha,sneha53@gmail.com,9595254143.0,Jaipur,Rajasthan,Laptop,Electronics,5.0,1999.0,0.0,Card,Cancelled,2025-05-21,9995.0,9995.0,1999.0,May,2025.0,Wednesday
ORD1467,2025-04-18,Rahul,rahul83@gmail.com,9526297908.0,Pune,Maharashtra,Bottle,Home,4.0,,5.0,NetBanking,Pending,2025-04-18,,,,April,2025.0,Friday
ORD1469,2025-04-01,Rahul,rahul47@gmail.com,9815577094.0,Bengaluru,Karnataka,Bottle,Home,2.0,499.0,0.0,UPI,Delivered,2025-11-04,998.0,998.0,199.60000000000002,April,2025.0,Tuesday
ORD1470,2025-01-03,Priya,priya66@gmail.com,9458583296.0,Jaipur,Rajasthan,Watch,Fashion,2.0,9999.0,5.0,Wallet,Returned,2025-05-01,19998.0,18998.1,3799.62,January,2025.0,Friday
ORD1471,2025-06-15,Sneha,sneha54@gmail.com,9944717091.0,Delhi,Delhi,Laptop,Electronics,4.0,2599.0,20.0,COD,Returned,2025-06-15,10396.0,8316.8,1663.36,June,2025.0,Sunday
ORD1472,2025-03-18,Vikas,vikas87@gmail.com,9861027886.0,Delhi,Delhi,Mouse,Electronics,5.0,1499.0,20.0,Card,Delivered,2025-03-18,7495.0,5996.0,1199.2,March,2025.0,Tuesday
ORD1473,2025-02-19,Rahul,rahul77@gmail.com,9635640677.0,Lucknow,Up,Mouse,Electronics,4.0,1499.0,0.0,Wallet,Delivered,2025-02-19,5996.0,5996.0,1199.2,February,2025.0,Wednesday
ORD1476,2025-06-22,Rohit,rohit94@gmail.com,9281632903.0,Pune,Maharashtra,Chair,Furniture,5.0,2599.0,5.0,Card,Pending,2025-06-22,12995.0,12345.25,2469.05,June,2025.0,Sunday
ORD1477,,Vikas,vikas1@gmail.com,9904339004.0,Bengaluru,Karnataka,Chair,Furniture,2.0,499.0,0.0,COD,Delivered,,998.0,998.0,199.60000000000002,,,
ORD1478,2025-04-19,Sneha,sneha11@gmail.com,9233212770.0,Delhi,Delhi,Shoes,Fashion,2.0,1999.0,20.0,NetBanking,Delivered,2025-04-19,3998.0,3198.4,639.6800000000001,April,2025.0,Saturday
ORD1479,2025-01-18,Neha,neha63@gmail.com,9334823454.0,Bengaluru,Karnataka,Mouse,Electronics,4.0,4999.0,0.0,Card,Pending,2025-01-18,19996.0,19996.0,3999.2000000000003,January,2025.0,Saturday
ORD1480,,Rohit,rohit15@gmail.com,9309550784.0,Pune,Maharashtra,Chair,Furniture,4.0,4999.0,15.0,NetBanking,Delivered,,19996.0,16996.6,3399.3199999999997,,,
ORD1481,2025-06-17,Rohit,rohit46@gmail.com,9379730312.0,Pune,Maharashtra,Shoes,Fashion,4.0,2599.0,0.0,Wallet,Pending,2025-06-17,10396.0,10396.0,2079.2000000000003,June,2025.0,Tuesday
ORD1482,2025-04-27,Rahul,rahul53@gmail.com,9487897218.0,Pune,Maharashtra,Mouse,Electronics,5.0,499.0,5.0,Wallet,Delivered,2025-01-05,2495.0,2370.25,474.05,April,2025.0,Sunday
ORD1483,2025-04-20,Neha,neha34@gmail.com,9620909768.0,Bengaluru,Karnataka,Laptop,Electronics,2.0,1999.0,5.0,NetBanking,Pending,2025-04-20,3998.0,3798.1,759.62,April,2025.0,Sunday
ORD1484,2025-02-16,Sneha,sneha66@gmail.com,Unknown,Delhi,Delhi,Chair,Furniture,4.0,9999.0,10.0,NetBanking,Cancelled,2025-02-16,39996.0,35996.4,7199.280000000001,February,2025.0,Sunday
ORD1485,2025-05-24,Rohit,rohit35@gmail.com,9845248519.0,Pune,Maharashtra,Chair,Furniture,5.0,499.0,5.0,NetBanking,Delivered,2025-05-24,2495.0,2370.25,474.05,May,2025.0,Saturday
ORD1486,,Vikas,vikas78@gmail.com,9812671945.0,Bengaluru,Karnataka,Laptop,Electronics,3.0,4999.0,0.0,Wallet,Delivered,2025-02-06,14997.0,14997.0,2999.4,,,
ORD1487,2025-04-13,Rohit,rohit31@gmail.com,9370472644.0,Jaipur,Rajasthan,Chair,Furniture,1.0,499.0,0.0,UPI,Delivered,2025-04-13,499.0,499.0,99.80000000000001,April,2025.0,Sunday
ORD1488,2025-02-15,Sneha,sneha32@gmail.com,9335556096.0,Delhi,Delhi,Mouse,Electronics,2.0,499.0,0.0,Wallet,Cancelled,2025-02-15,998.0,998.0,199.60000000000002,February,2025.0,Saturday
ORD1490,2025-05-08,Sneha,sneha22@gmail.com,9311385417.0,Pune,Maharashtra,Laptop,Electronics,2.0,9999.0,20.0,Card,Delivered,2025-05-08,19998.0,15998.4,3199.6800000000003,May,2025.0,Thursday
ORD1491,2025-03-04,Priya,priya42@gmail.com,9975620718.0,Lucknow,Up,Laptop,Electronics,2.0,1499.0,10.0,UPI,Cancelled,2025-11-03,2998.0,2698.2,539.64,March,2025.0,Tuesday
ORD1492,2025-03-12,Amit,amit65@gmail.com,9442093414.0,Delhi,Delhi,Bottle,Home,2.0,,0.0,NetBanking,Pending,2025-03-12,,,,March,2025.0,Wednesday
ORD1493,2025-03-05,Sneha,sneha27@gmail.com,9961393609.0,Delhi,Delhi,Mouse,Electronics,5.0,4999.0,0.0,COD,Delivered,2025-07-03,24995.0,24995.0,4999.0,March,2025.0,Wednesday
ORD1494,2025-03-20,Sneha,sneha50@gmail.com,9703494194.0,Delhi,Delhi,Bottle,Home,5.0,999.0,0.0,Wallet,Delivered,2025-03-20,4995.0,4995.0,999.0,March,2025.0,Thursday
ORD1495,,Sneha,sneha59@gmail.com,9580925306.0,Bengaluru,Karnataka,Mouse,Electronics,1.0,499.0,0.0,NetBanking,Returned,,499.0,499.0,99.80000000000001,,,
ORD1498,2025-04-26,Priya,priya59@gmail.com,9949870677.0,Jaipur,Rajasthan,Mouse,Electronics,5.0,1499.0,10.0,Wallet,Delivered,2025-03-05,7495.0,6745.5,1349.1000000000001,April,2025.0,Saturday
ORD1500,2025-05-15,Priya,priya67@gmail.com,9848200695.0,Pune,Maharashtra,Laptop,Electronics,3.0,,15.0,UPI,Delivered,2025-05-15,,,,May,2025.0,Thursday
ORD1600,2025-05-15,Priya,priya67@gmail.com,9848200695.0,Pune,Maharashtra,Laptop,Electronics,3.0,,15.0,UPI,Delivered,2025-05-15,,,,May,2025.0,Thursday
ORD1602,2025-06-30,Neha,neha82@gmail.com,9829008196.0,Delhi,Delhi,Chair,Furniture,4.0,1999.0,0.0,UPI,Pending,2025-03-07,7996.0,7996.0,1599.2,June,2025.0,Monday
ORD1603,2025-02-03,Rohit,rohit45@gmail.com,9280491167.0,Pune,Maharashtra,Watch,Fashion,5.0,4999.0,20.0,Card,Pending,2025-09-02,24995.0,19996.0,3999.2000000000003,February,2025.0,Monday
ORD1604,2025-05-06,Amit,amit6@gmail.com,9943310925.0,Jaipur,Rajasthan,Mouse,Electronics,3.0,1999.0,5.0,COD,Returned,2025-08-05,5997.0,5697.15,1139.43,May,2025.0,Tuesday
ORD1607,2025-02-10,Rahul,rahul82@gmail.com,9517780193.0,Mumbai,Maharashtra,Mouse,Electronics,3.0,499.0,20.0,Wallet,Cancelled,2025-02-10,1497.0,1197.6,239.51999999999998,February,2025.0,Monday
ORD1608,2025-02-17,Rahul,rahul71@gmail.com,9789375429.0,Lucknow,Up,Mouse,Electronics,4.0,9999.0,0.0,Card,Returned,2025-02-17,39996.0,39996.0,7999.200000000001,February,2025.0,Monday
ORD1609,,Rahul,rahul99@gmail.com,9552649559.0,Mumbai,Maharashtra,Bottle,Home,2.0,1499.0,0.0,Wallet,Pending,,2998.0,2998.0,599.6,,,
ORD1610,2025-04-10,Rohit,rohit96@gmail.com,9700116928.0,Jaipur,Rajasthan,Mouse,Electronics,1.0,,0.0,NetBanking,Delivered,2025-04-10,,,,April,2025.0,Thursday
ORD1611,2025-01-11,Neha,neha22@gmail.com,9580304152.0,Jaipur,Rajasthan,Chair,Furniture,3.0,999.0,0.0,COD,Pending,2025-01-11,2997.0,2997.0,599.4,January,2025.0,Saturday
ORD1612,2025-03-03,Vikas,vikas46@gmail.com,9551158398.0,Jaipur,Rajasthan,Shoes,Fashion,3.0,999.0,5.0,COD,Cancelled,2025-09-03,2997.0,2847.15,569.4300000000001,March,2025.0,Monday
